X,Y,country,te,ete,se,p-value,direction
aged55to64,aged65+,Austria,0.017000333737188265,0.004414665395335365,0.0043664887062760255,0.15666666666666668,X->Y
aged55to64,aged65+,Belgium,0.01752173993828487,0.005852798460756495,0.004452654914117781,0.09,X->Y
aged55to64,aged65+,Bulgaria,0.029228490568849335,0.018240507885717946,0.004053745235950963,0,X->Y
aged55to64,aged65+,Croatia,0.03167547517297727,0.01747507355031891,0.005166256547577967,0,X->Y
aged55to64,aged65+,Estonia,0.028208462897726848,0.01596140988230009,0.004364064220342989,0,X->Y
aged55to64,aged65+,France,0.039496886365769486,0.02926574025015049,0.0038021262475233385,0,X->Y
aged55to64,aged65+,Germany,0.026485855715808696,0.015958342747930225,0.0042346278110498466,0,X->Y
aged55to64,aged65+,Greece,0.014063284813850118,8.652451192833841e-4,0.005589720890816651,0.37,X->Y
aged55to64,aged65+,Netherlands,0.026749036555308584,0.017382234709033356,0.004293880424404606,0,X->Y
aged55to64,aged65+,Portugal,0.04555249962305262,0.03099062977976972,0.004641269726717066,0,X->Y
aged55to64,aged65+,Slovakia,0.01761146799700438,0.005565003644584465,0.004564371009168005,0.14666666666666667,X->Y
aged55to64,aged65+,Spain,0.03415170068220407,0.021977630397376987,0.004153152989957467,0,X->Y
aged5to9,aged65+,Austria,0.019305966459223715,0.007535987377343132,0.0040198556485707285,0.043333333333333335,X->Y
aged5to9,aged65+,Belgium,0.014780370995716769,0.0027807780529319343,0.004623678835319871,0.21,X->Y
aged5to9,aged65+,Bulgaria,0.04544470907706167,0.03542801886266707,0.0043964278725640476,0,X->Y
aged5to9,aged65+,Croatia,0.028732145943898172,0.015687946560612988,0.005633821175498776,0.02,X->Y
aged5to9,aged65+,Estonia,0.02019292614495862,0.008616554281318385,0.004224877325543885,0.03333333333333333,X->Y
aged5to9,aged65+,France,0.037632179465095485,0.026236620632395485,0.004044745891354527,0,X->Y
aged5to9,aged65+,Germany,0.04584705369798116,0.03519985709859924,0.004001835408944795,0,X->Y
aged5to9,aged65+,Greece,0.030222320502753884,0.016991106562591417,0.007265999845237106,0.06666666666666667,X->Y
aged5to9,aged65+,Netherlands,0.022945560184981513,0.01400095365595931,0.004043980278193004,0.016666666666666666,X->Y
aged5to9,aged65+,Portugal,0.03192979755821355,0.018396783885871022,0.00455155961045566,0,X->Y
aged5to9,aged65+,Slovakia,0.008764782285781416,0,0.004132809572741943,0.8433333333333334,X->Y
aged5to9,aged65+,Spain,0.017091716839080135,0.004936885294653344,0.00438350676705237,0.11,X->Y
aged10to14,aged0to4,Austria,0.053163743943668275,0.04136822928181445,0.004065667480740806,0,Y->X
aged10to14,aged0to4,Belgium,0.012922719530764546,0,0.004070199393277242,0.26666666666666666,Y->X
aged10to14,aged0to4,Bulgaria,0.034230479334570615,0.02082733425442357,0.005191158610686831,0,Y->X
aged10to14,aged0to4,Croatia,0.019050912085936844,0.005333481918949333,0.005154361731793827,0.10666666666666667,Y->X
aged10to14,aged0to4,Estonia,0.033131912402648456,0.021694794089577578,0.004393319373004377,0,Y->X
aged10to14,aged0to4,France,0.04738958636979623,0.036082636683163985,0.00398852835990139,0,Y->X
aged10to14,aged0to4,Germany,0.05842697561222031,0.046916901211089046,0.004278582640262945,0,Y->X
aged10to14,aged0to4,Greece,0.010474036094864927,0,0.007639563495731768,0.8166666666666667,Y->X
aged10to14,aged0to4,Netherlands,0.02065163941946916,0.007537674206789944,0.004566671898445427,0.05333333333333334,Y->X
aged10to14,aged0to4,Portugal,0.05227004679002308,0.03977636384446976,0.004607321496981352,0,Y->X
aged10to14,aged0to4,Slovakia,0.024235674513036338,0.010835739902945925,0.004124814208257723,0.01,Y->X
aged10to14,aged0to4,Spain,0.027041004228769133,0.014434362937730105,0.004207203903650421,0.0033333333333333335,Y->X
aged15to19,aged0to4,Austria,0.03236736059922393,0.021396756486863504,0.004518367522098481,0,Y->X
aged15to19,aged0to4,Belgium,0.010219377218682827,0,0.004429371177048483,0.6233333333333333,Y->X
aged15to19,aged0to4,Bulgaria,0.015812486364406967,0.0023195351710691477,0.005091887017576282,0.23,Y->X
aged15to19,aged0to4,Croatia,0.02091116861290815,0.006502595643191248,0.005269894973794587,0.06666666666666667,Y->X
aged15to19,aged0to4,Estonia,0.020330969931083374,0.008467315761677401,0.0042494003625042015,0.02,Y->X
aged15to19,aged0to4,France,0.048487248810279014,0.03761735854114097,0.004535422809733938,0,Y->X
aged15to19,aged0to4,Germany,0.04703350318137314,0.036235976107824946,0.004388634016465719,0,Y->X
aged15to19,aged0to4,Greece,0.03490125826950622,0.01762713950702566,0.007050721365221678,0.01,Y->X
aged15to19,aged0to4,Netherlands,0.024352051205107108,0.011475055243957883,0.004516514833978557,0.023333333333333334,Y->X
aged15to19,aged0to4,Portugal,0.05120537128828922,0.03940036653421244,0.005025075489937316,0,Y->X
aged15to19,aged0to4,Slovakia,0.039934153452746826,0.027312891088655287,0.004312422748309061,0,Y->X
aged15to19,aged0to4,Spain,0.042524016091339156,0.030572633097300385,0.004540292360631767,0,Y->X
aged20to24,aged0to4,Austria,0.04874402531761667,0.037678852005459826,0.004427203793516443,0,Y->X
aged20to24,aged0to4,Belgium,0.018028705845919035,0.00517109912798502,0.004244114294631735,0.11333333333333333,Y->X
aged20to24,aged0to4,Bulgaria,0.019391425966547866,0.005773288636927007,0.00487154512201339,0.08666666666666667,Y->X
aged20to24,aged0to4,Croatia,0.022924657174224164,0.008707279456456725,0.005468196204626189,0.06,Y->X
aged20to24,aged0to4,Estonia,0.023543319818602304,0.011951050847402413,0.004549719096347804,0.013333333333333334,Y->X
aged20to24,aged0to4,France,0.0328336044191423,0.021319157302102983,0.0040572306693874545,0,Y->X
aged20to24,aged0to4,Germany,0.01903437579860892,0.007636084186718151,0.003931104056910679,0.023333333333333334,Y->X
aged20to24,aged0to4,Greece,0.02745332481102894,0.009476095504182644,0.006897127490081767,0.06333333333333334,Y->X
aged20to24,aged0to4,Netherlands,0.032780353479924244,0.02006671496704719,0.003937506854450205,0.0033333333333333335,Y->X
aged20to24,aged0to4,Portugal,0.050511472713678625,0.03810015851522898,0.004760526711618099,0,Y->X
aged20to24,aged0to4,Slovakia,0.0034322880833718645,0,0.004330843463118979,0.9933333333333333,Y->X
aged20to24,aged0to4,Spain,0.04619093457912648,0.033626686024264836,0.004368387037454352,0,Y->X
aged25to34,aged0to4,Austria,0.0493089439768194,0.037734674023250134,0.003891698452723109,0,Y->X
aged25to34,aged0to4,Belgium,0.019216398702823215,0.006709214658918737,0.004417150140279925,0.07333333333333333,Y->X
aged25to34,aged0to4,Bulgaria,0.018972904991510567,0.00510101026062724,0.004866917035697492,0.10333333333333333,Y->X
aged25to34,aged0to4,Croatia,0.014369886383584732,8.770024393577134e-4,0.005598425142967818,0.38333333333333336,Y->X
aged25to34,aged0to4,Estonia,0.02564823135127685,0.01394012680753803,0.004587650248554703,0.0033333333333333335,Y->X
aged25to34,aged0to4,France,0.03082825132572125,0.019210353949683352,0.004164921756555232,0,Y->X
aged25to34,aged0to4,Germany,0.007209093053225058,0,0.004070681570497478,0.7933333333333333,Y->X
aged25to34,aged0to4,Greece,0.027236916559018155,0.009936159413707079,0.006399046467868608,0.03333333333333333,Y->X
aged25to34,aged0to4,Netherlands,0.036864550361983876,0.02488019667726059,0.0046846190487016305,0,Y->X
aged25to34,aged0to4,Portugal,0.06365398396406444,0.050957453335416895,0.005015012996522287,0,Y->X
aged25to34,aged0to4,Slovakia,0.009527360803479679,0,0.004484498385374882,0.7133333333333334,Y->X
aged25to34,aged0to4,Spain,0.05296710784611486,0.03985866237978686,0.004206778512388436,0,Y->X
aged35to44,aged0to4,Austria,0.035054494236846215,0.02362538397069635,0.004269558588726098,0,Y->X
aged35to44,aged0to4,Belgium,0.011229301773546587,0,0.004149157638381461,0.5133333333333333,Y->X
aged35to44,aged0to4,Bulgaria,0.012746692654692242,0,0.0041348908656746045,0.28,Y->X
aged35to44,aged0to4,Croatia,0.011067750316448136,0,0.004779926382390156,0.5866666666666667,Y->X
aged35to44,aged0to4,Estonia,0.027434942463008427,0.015793410538951683,0.004138475723108511,0,Y->X
aged35to44,aged0to4,France,0.01323796155121354,0.0013380292643634592,0.004568242666114569,0.31,Y->X
aged35to44,aged0to4,Germany,0.013390227966209523,0.00158478614689056,0.004328760717545353,0.24,Y->X
aged35to44,aged0to4,Greece,0.016861166889682398,0,0.005955314267895909,0.25666666666666665,Y->X
aged35to44,aged0to4,Netherlands,0.03414214205418464,0.02115131263304003,0.004720922619978319,0,Y->X
aged35to44,aged0to4,Portugal,0.06085970994642251,0.04740787006784119,0.004763542754762543,0,Y->X
aged35to44,aged0to4,Slovakia,0.013704582396553247,6.19491428616439e-4,0.004415672491741102,0.31333333333333335,Y->X
aged35to44,aged0to4,Spain,0.04772128816978702,0.03458272968730471,0.00414391222097892,0,Y->X
aged45to54,aged0to4,Austria,0.03709793959382982,0.026081807549294084,0.004357685585746979,0,Y->X
aged45to54,aged0to4,Belgium,0.009763559123695534,0,0.004617683683051546,0.6566666666666666,Y->X
aged45to54,aged0to4,Bulgaria,0.0139278879275689,2.994252986448648e-4,0.004350863401539218,0.14333333333333334,Y->X
aged45to54,aged0to4,Croatia,0.014332433638239358,2.613925270690855e-4,0.005033369462564171,0.32666666666666666,Y->X
aged45to54,aged0to4,Estonia,0.010774951424845748,0,0.004370815930273579,0.3466666666666667,Y->X
aged45to54,aged0to4,France,0.024110626423096557,0.012765813861433113,0.003984053447234704,0.01,Y->X
aged45to54,aged0to4,Germany,0.023205351804048747,0.01221115130403771,0.004096575538752101,0.006666666666666667,Y->X
aged45to54,aged0to4,Greece,0.019432424682405497,9.495773170168399e-4,0.006373323040607957,0.15666666666666668,Y->X
aged45to54,aged0to4,Netherlands,0.04015694804219245,0.0279421491309551,0.00429363404208525,0,Y->X
aged45to54,aged0to4,Portugal,0.05590996087297429,0.0433938029042128,0.005129179696531851,0,Y->X
aged45to54,aged0to4,Slovakia,0.009626878236994263,0,0.004287075684939846,0.63,Y->X
aged45to54,aged0to4,Spain,0.049185154209248336,0.03638514038094131,0.004287869690204391,0,Y->X
aged55to64,aged0to4,Austria,0.03244819818505538,0.02053231936156296,0.0043710141106755585,0,Y->X
aged55to64,aged0to4,Belgium,0.01985567995143994,0.007843039480470156,0.004103038427447807,0.02666666666666667,Y->X
aged55to64,aged0to4,Bulgaria,0.009376355041117437,0,0.004082516071930743,0.4633333333333333,Y->X
aged55to64,aged0to4,Croatia,0.023633592152923343,0.00901543922449375,0.005049731645433865,0.043333333333333335,Y->X
aged55to64,aged0to4,Estonia,0.019245347323423513,0.006708785064718243,0.004710834751327376,0.043333333333333335,Y->X
aged55to64,aged0to4,France,0.0228194733866953,0.011209080122497815,0.004436333815190086,0.013333333333333334,Y->X
aged55to64,aged0to4,Germany,0.02215149174453139,0.010419681280753252,0.004014741603817199,0.016666666666666666,Y->X
aged55to64,aged0to4,Greece,0.027231077425979144,0.010324825687846668,0.005680045133544977,0.02,Y->X
aged55to64,aged0to4,Netherlands,0.0315496163981296,0.018569615399485893,0.004559210737543153,0.0033333333333333335,Y->X
aged55to64,aged0to4,Portugal,0.047939661632197116,0.035730189808293546,0.0043598282155385285,0,Y->X
aged55to64,aged0to4,Slovakia,0.01026999083239114,0,0.003930850429837542,0.61,Y->X
aged55to64,aged0to4,Spain,0.04101290652324581,0.028717069657679818,0.004107514772879834,0,Y->X
aged5to9,aged0to4,Austria,0.043693094368550255,0.031987103068517306,0.004107226388290486,0,Y->X
aged5to9,aged0to4,Belgium,0.010474003668388597,0,0.004483536293382016,0.5533333333333333,Y->X
aged5to9,aged0to4,Bulgaria,0.014903406784704622,0.001050234485308544,0.004898171437235567,0.23666666666666666,Y->X
aged5to9,aged0to4,Croatia,0.020441259277233892,0.005838290968459255,0.005475890929760596,0.10666666666666667,Y->X
aged5to9,aged0to4,Estonia,0.022547399677487798,0.010704140646824937,0.00411483684677594,0.023333333333333334,Y->X
aged5to9,aged0to4,France,0.03424565423909529,0.023059105899325805,0.003959503161093746,0,Y->X
aged5to9,aged0to4,Germany,0.04707295377778815,0.035951639691987815,0.00384000080631445,0,Y->X
aged5to9,aged0to4,Greece,0.009415935050686577,0,0.006952482058957052,0.8366666666666667,Y->X
aged5to9,aged0to4,Netherlands,0.018578618533174954,0.005733388194606533,0.0041543058792777275,0.07666666666666666,Y->X
aged5to9,aged0to4,Portugal,0.03511363809995702,0.02217915091753004,0.004601580086738246,0,Y->X
aged5to9,aged0to4,Slovakia,0.043935805206528435,0.03180671457736226,0.004401477003322801,0,Y->X
aged5to9,aged0to4,Spain,0.00808569986281134,0,0.004290590062658704,0.8066666666666666,Y->X
aged65+,aged0to4,Austria,0.02061692734437184,0.009469654764045491,0.004048951685065688,0.02666666666666667,Y->X
aged65+,aged0to4,Belgium,0.017185233079927136,0.0044147380356530305,0.004547527691870068,0.11333333333333333,Y->X
aged65+,aged0to4,Bulgaria,0.010240306162834344,0,0.00450036999167407,0.3566666666666667,Y->X
aged65+,aged0to4,Croatia,0.011620794605446072,0,0.00529789951235168,0.49,Y->X
aged65+,aged0to4,Estonia,0.025027120413903273,0.013944295484757795,0.004847736761495659,0.023333333333333334,Y->X
aged65+,aged0to4,France,0.012259088507059958,0.001779176255311302,0.004419834565974537,0.25333333333333335,Y->X
aged65+,aged0to4,Germany,0.032792955576977596,0.022025789487237223,0.003328297113206693,0,Y->X
aged65+,aged0to4,Greece,0.021407165317546765,0.0033952364976957347,0.00587841793905175,0.09666666666666666,Y->X
aged65+,aged0to4,Netherlands,0.023885734427714793,0.011063597700826891,0.003981811267617388,0.0033333333333333335,Y->X
aged65+,aged0to4,Portugal,0.033885610477286277,0.021232088889556022,0.004473204476943486,0,Y->X
aged65+,aged0to4,Slovakia,0.020540205036398806,0.00789700246963622,0.004575566404879463,0.05333333333333334,Y->X
aged65+,aged0to4,Spain,0.03223189596259176,0.019552817905861122,0.00454688259896867,0,Y->X
aged15to19,aged10to14,Austria,0.02470397701835992,0.01260806004156168,0.0041678820520551635,0.01,Y->X
aged15to19,aged10to14,Belgium,0.0167978307751062,0.004686145312562855,0.004515757975950476,0.15,Y->X
aged15to19,aged10to14,Bulgaria,0.009174645434988632,0,0.00501498382968326,0.7,Y->X
aged15to19,aged10to14,Croatia,0.010516082455134634,0,0.005347967310466194,0.6333333333333333,Y->X
aged15to19,aged10to14,Estonia,0.015952874805421208,0.002748865254337124,0.004669270769693089,0.15333333333333332,Y->X
aged15to19,aged10to14,France,0.021879340862608267,0.010980798449832352,0.004406287925060791,0.02,Y->X
aged15to19,aged10to14,Germany,0.003809650066003681,0,0.003710190194059082,0.9866666666666667,Y->X
aged15to19,aged10to14,Greece,0.021739407207915278,0.0026665237146500133,0.006907817556655725,0.19,Y->X
aged15to19,aged10to14,Netherlands,0.02108402158158746,0.008655017869623454,0.004259897317408149,0.03666666666666667,Y->X
aged15to19,aged10to14,Portugal,0.009756886647648125,0,0.004997303966336636,0.7766666666666666,Y->X
aged15to19,aged10to14,Slovakia,0.013100580118326374,8.468845136404037e-4,0.004534072738945762,0.38333333333333336,Y->X
aged15to19,aged10to14,Spain,0.01747411864514491,0.005268808950120173,0.004268988536803803,0.07,Y->X
aged20to24,aged10to14,Austria,0.03077576828792444,0.01811831605788153,0.003982194776919623,0,Y->X
aged20to24,aged10to14,Belgium,0.030357065512464216,0.01832908544689527,0.004306688557294479,0,Y->X
aged20to24,aged10to14,Bulgaria,0.015935238303201763,0.0027719287719563425,0.0049952101009315955,0.21666666666666667,Y->X
aged20to24,aged10to14,Croatia,0.012277749303964143,0,0.005333266116820434,0.5533333333333333,Y->X
aged20to24,aged10to14,Estonia,0.024333245040954708,0.012452144185157738,0.004587394800144217,0.02,Y->X
aged20to24,aged10to14,France,0.012697304389207372,0.0025674018844756685,0.004071408675092743,0.24,Y->X
aged20to24,aged10to14,Germany,0.011804521454814134,1.160761291260394e-4,0.003928137860475501,0.2866666666666667,Y->X
aged20to24,aged10to14,Greece,0.01778746838052473,1.5256410676158655e-4,0.006348471552415511,0.2633333333333333,Y->X
aged20to24,aged10to14,Netherlands,0.042692404935733536,0.029669516919201572,0.00430374247649662,0,Y->X
aged20to24,aged10to14,Portugal,0.02696453865640527,0.013243843123830444,0.005400438755838964,0.01,Y->X
aged20to24,aged10to14,Slovakia,0.015326555903562493,0.0023481088521593012,0.004167146050642485,0.19,Y->X
aged20to24,aged10to14,Spain,0.03187208550042282,0.01982975944356928,0.0044959860791598475,0,Y->X
aged25to34,aged10to14,Austria,0.03716675797780669,0.024678897094910644,0.004559518215507624,0,Y->X
aged25to34,aged10to14,Belgium,0.022680169875026253,0.010841100875822624,0.004446864181827001,0.02666666666666667,Y->X
aged25to34,aged10to14,Bulgaria,0.014813113140906956,0.001317836678653081,0.00473268207201449,0.24333333333333335,Y->X
aged25to34,aged10to14,Croatia,0.019954494226782613,0.006412779205045887,0.005380717298111065,0.09666666666666666,Y->X
aged25to34,aged10to14,Estonia,0.016594718838533987,0.004225815743326023,0.004596345118595628,0.12333333333333334,Y->X
aged25to34,aged10to14,France,0.011010063132989252,9.502068222224987e-4,0.0041109063881051774,0.3333333333333333,Y->X
aged25to34,aged10to14,Germany,0.012368314114335545,9.364500845474265e-4,0.004172649912313855,0.2833333333333333,Y->X
aged25to34,aged10to14,Greece,0.01023309002238472,0,0.0067529508462847556,0.77,Y->X
aged25to34,aged10to14,Netherlands,0.029261265660213257,0.016646376577885147,0.004443180779359298,0,Y->X
aged25to34,aged10to14,Portugal,0.054560125963882704,0.039974923006763474,0.0048070088780549905,0,Y->X
aged25to34,aged10to14,Slovakia,0.023231242080528253,0.01084421021361622,0.004760120229000434,0.03,Y->X
aged25to34,aged10to14,Spain,0.025727245100999774,0.013312443750531667,0.004353031957163167,0.01,Y->X
aged35to44,aged10to14,Austria,0.02710164863542704,0.014829852981429071,0.00429212076512107,0,Y->X
aged35to44,aged10to14,Belgium,0.009323463890610176,0,0.004503718073656242,0.69,Y->X
aged35to44,aged10to14,Bulgaria,0.014541139315430222,0.0013064887329331497,0.004615645151604949,0.17333333333333334,Y->X
aged35to44,aged10to14,Croatia,0.0068496975662211265,0,0.004869293541532517,0.9233333333333333,Y->X
aged35to44,aged10to14,Estonia,0.004938156946053718,0,0.004757472795678713,0.93,Y->X
aged35to44,aged10to14,France,0.007956912183043424,0,0.004137575167535544,0.7966666666666666,Y->X
aged35to44,aged10to14,Germany,0.01229017815283812,0.0015593153246568677,0.004069578653074361,0.27,Y->X
aged35to44,aged10to14,Greece,0.022382888630659258,0.0036788049735682303,0.006284806280635835,0.10333333333333333,Y->X
aged35to44,aged10to14,Netherlands,0.02605249176428564,0.013412577728712361,0.0042938153451508605,0,Y->X
aged35to44,aged10to14,Portugal,0.03827466831340462,0.02438894932065004,0.004831674292837006,0,Y->X
aged35to44,aged10to14,Slovakia,0.012383506054228575,0,0.0040459010249823775,0.4166666666666667,Y->X
aged35to44,aged10to14,Spain,0.025136118472041148,0.0135822181667674,0.004214004066674394,0,Y->X
aged45to54,aged10to14,Austria,0.02729030921719625,0.015221702458442489,0.004421196356512466,0.0033333333333333335,Y->X
aged45to54,aged10to14,Belgium,0.012414031938203177,4.1752041588639585e-5,0.004089347281006416,0.33,Y->X
aged45to54,aged10to14,Bulgaria,0.020305610791254515,0.00618205106644952,0.004588569617313529,0.02,Y->X
aged45to54,aged10to14,Croatia,0.007349777693566191,0,0.005210131414413206,0.8866666666666667,Y->X
aged45to54,aged10to14,Estonia,0.0037212201926023767,0,0.004062609712383423,0.9366666666666666,Y->X
aged45to54,aged10to14,France,0.011194097274007433,4.271112754473082e-4,0.004167484667911858,0.52,Y->X
aged45to54,aged10to14,Germany,0.009311265974523725,0,0.004213055515336881,0.6366666666666667,Y->X
aged45to54,aged10to14,Greece,0.030289011978498585,0.013547212729553199,0.005643495140137797,0.01,Y->X
aged45to54,aged10to14,Netherlands,0.026330013292969447,0.013866059130734668,0.004381016210226943,0.006666666666666667,Y->X
aged45to54,aged10to14,Portugal,0.03733916098822317,0.02402760201019357,0.0047209593053066864,0,Y->X
aged45to54,aged10to14,Slovakia,0.00795387292147574,0,0.004133894366011444,0.8466666666666667,Y->X
aged45to54,aged10to14,Spain,0.03127945985917484,0.01932901663319512,0.004263012577125332,0,Y->X
aged55to64,aged10to14,Austria,0.019704075030052733,0.007569439197432696,0.0046040754355345485,0.07666666666666666,Y->X
aged55to64,aged10to14,Belgium,0.014729672699621853,0.0023338964045981833,0.004594303377164768,0.17,Y->X
aged55to64,aged10to14,Bulgaria,0.01611352773030686,0.0032734852461552572,0.004132677567902138,0.08,Y->X
aged55to64,aged10to14,Croatia,0.0119954167907424,0,0.0048891213051294805,0.5,Y->X
aged55to64,aged10to14,Estonia,0.0050728529186933324,0,0.00464463157971361,0.8566666666666667,Y->X
aged55to64,aged10to14,France,0.009697593517949061,0,0.004477402363728328,0.5866666666666667,Y->X
aged55to64,aged10to14,Germany,0.014183133016074462,0.0031613883209329913,0.004183194100949876,0.19,Y->X
aged55to64,aged10to14,Greece,0.033457018769067474,0.015703891908879115,0.005866897790709135,0.006666666666666667,Y->X
aged55to64,aged10to14,Netherlands,0.048384657383602356,0.03648758730969855,0.004131457816229993,0,Y->X
aged55to64,aged10to14,Portugal,0.032281303181006166,0.018682164981601614,0.005089118491211193,0.0033333333333333335,Y->X
aged55to64,aged10to14,Slovakia,0.006006687768172417,0,0.004927076293933816,0.94,Y->X
aged55to64,aged10to14,Spain,0.026535245743584273,0.014266540260427426,0.004564020518274402,0.01,Y->X
aged5to9,aged10to14,Austria,0.02560311026888476,0.012647706170228229,0.004265895203925959,0,Y->X
aged5to9,aged10to14,Belgium,0.002957525385730475,0,0.004074583863701753,0.9966666666666667,Y->X
aged5to9,aged10to14,Bulgaria,0.024684809928673397,0.011987713354384616,0.004568609948753516,0.013333333333333334,Y->X
aged5to9,aged10to14,Croatia,0.018749734730321075,0.005304242945868221,0.0050632204751890645,0.13333333333333333,Y->X
aged5to9,aged10to14,Estonia,0.02577424992771946,0.01392233315228137,0.004099199410797985,0,Y->X
aged5to9,aged10to14,France,0.010502819115132081,0,0.003895510922316125,0.48333333333333334,Y->X
aged5to9,aged10to14,Germany,0.0036135490360157244,0,0.0041677149791517435,0.99,Y->X
aged5to9,aged10to14,Greece,0.009238298582160104,0,0.007764129606491896,0.8766666666666667,Y->X
aged5to9,aged10to14,Netherlands,0.037554467822021625,0.024932163742980146,0.004190135476505516,0,Y->X
aged5to9,aged10to14,Portugal,0.013885262657458241,5.006345243311634e-4,0.005037887375143215,0.44,Y->X
aged5to9,aged10to14,Slovakia,0.016747640258910332,0.004424011164390973,0.004380609812003809,0.14666666666666667,Y->X
aged5to9,aged10to14,Spain,0.012664108417491306,8.388494043415507e-4,0.004536791024711523,0.43666666666666665,Y->X
aged65+,aged10to14,Austria,0.012229746506628515,0,0.004453244231781401,0.41,Y->X
aged65+,aged10to14,Belgium,0.016193105028114833,0.0031116665665807657,0.004419904811956645,0.10666666666666667,Y->X
aged65+,aged10to14,Bulgaria,0.01611352773030686,0.0029063715209831018,0.0046006100092742955,0.10333333333333333,Y->X
aged65+,aged10to14,Croatia,0.0068496975662211265,0,0.004997239953631612,0.91,Y->X
aged65+,aged10to14,Estonia,0.007414395635849162,0,0.004118360678697755,0.8066666666666666,Y->X
aged65+,aged10to14,France,0.010035956677096461,0,0.004363853884306434,0.4666666666666667,Y->X
aged65+,aged10to14,Germany,0.017331529960241922,0.005770594404592197,0.0034815273660740906,0.03,Y->X
aged65+,aged10to14,Greece,0.022116002249681195,0.00553391965353699,0.005962463886302535,0.09,Y->X
aged65+,aged10to14,Netherlands,0.035276628422565855,0.023496048395119817,0.00461839953791048,0,Y->X
aged65+,aged10to14,Portugal,0.01475682300727403,4.251949055884014e-4,0.004682454179319428,0.30666666666666664,Y->X
aged65+,aged10to14,Slovakia,0.00799144654750529,0,0.004520245064676862,0.8133333333333334,Y->X
aged65+,aged10to14,Spain,0.018950727607583446,0.006446895289546449,0.004174125717486476,0.07333333333333333,Y->X
aged20to24,aged15to19,Austria,0.07493712871785489,0.062265719285200666,0.004517637354693098,0,Y->X
aged20to24,aged15to19,Belgium,0.02567262706382036,0.01315403168537208,0.004434006850999386,0.01,Y->X
aged20to24,aged15to19,Bulgaria,0.027064285266530975,0.014038221314291898,0.004920270801112399,0.013333333333333334,Y->X
aged20to24,aged15to19,Croatia,0.006793556388769612,0,0.004992901906312933,0.91,Y->X
aged20to24,aged15to19,Estonia,0.019880209232261966,0.008480712612751979,0.004318443586114361,0.04666666666666667,Y->X
aged20to24,aged15to19,France,0.009544031229584185,2.944577339552244e-4,0.003667577184147302,0.5233333333333333,Y->X
aged20to24,aged15to19,Germany,0.010482521007918542,0,0.003710246160946495,0.4866666666666667,Y->X
aged20to24,aged15to19,Greece,0.01634762115655663,0,0.006271706999357796,0.35,Y->X
aged20to24,aged15to19,Netherlands,0.03104892982964877,0.018902102444968955,0.004703651108606141,0.0033333333333333335,Y->X
aged20to24,aged15to19,Portugal,0.017188984164950825,0.003100312600760812,0.00500496934561422,0.22,Y->X
aged20to24,aged15to19,Slovakia,0.024015821073771922,0.01089988636435896,0.004525364263047845,0.023333333333333334,Y->X
aged20to24,aged15to19,Spain,0.027029192767672496,0.014963812479914377,0.004165509043870088,0,Y->X
aged25to34,aged15to19,Austria,0.06629701197491708,0.054308556431842896,0.004553018408649832,0,Y->X
aged25to34,aged15to19,Belgium,0.01937329799447869,0.006966934369742406,0.004148041826971336,0.04666666666666667,Y->X
aged25to34,aged15to19,Bulgaria,0.030111348927981205,0.01715696450335822,0.0051385443120901975,0.01,Y->X
aged25to34,aged15to19,Croatia,0.0207723095599231,0.006874164839942012,0.004925797923217728,0.06333333333333334,Y->X
aged25to34,aged15to19,Estonia,0.026580940706884756,0.014226310205267564,0.00422596796340532,0.0033333333333333335,Y->X
aged25to34,aged15to19,France,0.011140223920829667,0.0013035475802084008,0.004012161870395932,0.41,Y->X
aged25to34,aged15to19,Germany,0.010087783690363068,0,0.0041002072913705195,0.5633333333333334,Y->X
aged25to34,aged15to19,Greece,0.01305433363511992,0,0.006177163875347415,0.49,Y->X
aged25to34,aged15to19,Netherlands,0.019442553340500022,0.006913570353712865,0.004492648453301649,0.023333333333333334,Y->X
aged25to34,aged15to19,Portugal,0.04197271089057262,0.028190591413061475,0.00491246529421311,0,Y->X
aged25to34,aged15to19,Slovakia,0.02088834063986628,0.00827646673117053,0.004429540716254436,0.06,Y->X
aged25to34,aged15to19,Spain,0.019468898317508587,0.007248840217996802,0.00425101556984188,0.05,Y->X
aged35to44,aged15to19,Austria,0.05589943249591721,0.04330922151317215,0.004291356538565486,0,Y->X
aged35to44,aged15to19,Belgium,0.008359797826751543,0,0.004201976248891364,0.7566666666666667,Y->X
aged35to44,aged15to19,Bulgaria,0.029439570917515544,0.01686887648307297,0.004004984171360721,0,Y->X
aged35to44,aged15to19,Croatia,0.006102001433574138,0,0.004841311056737467,0.9433333333333334,Y->X
aged35to44,aged15to19,Estonia,0.012853207996264519,7.121796112063653e-4,0.004569104571806968,0.32,Y->X
aged35to44,aged15to19,France,0.008771653380268946,0,0.004251516653125142,0.75,Y->X
aged35to44,aged15to19,Germany,0.010868566610233206,0,0.0039679363992972776,0.39,Y->X
aged35to44,aged15to19,Greece,0.019376607606576283,0.0044736868257499365,0.005572186492144417,0.18,Y->X
aged35to44,aged15to19,Netherlands,0.023061558966898012,0.010890359968732102,0.004424396644336031,0.02,Y->X
aged35to44,aged15to19,Portugal,0.026334743326059822,0.013262003044386218,0.004573527535819795,0.013333333333333334,Y->X
aged35to44,aged15to19,Slovakia,0.013173434901923499,0,0.004367632017215285,0.41333333333333333,Y->X
